codigo;nome;periodo;carga;submercado
8;BARRA 8;132;2.941176471;1
9;BARRA 9;132;2.941176471;1
10;BARRA 10;132;2.941176471;1
11;BARRA 11;132;0;1
12;BARRA 12;132;0;1
13;BARRA 13;132;2.941176471;1
14;BARRA 14;132;2.941176471;1
15;BARRA 15;132;2.941176471;1
16;BARRA 16;132;2.941176471;1
17;BARRA 17;132;0;1
18;BARRA 18;132;2.941176471;1
19;BARRA 19;132;2.941176471;1
20;BARRA 20;132;2.941176471;1
21;BARRA 21;132;0;1
22;BARRA 22;132;0;1
23;BARRA 23;132;0;1
24;BARRA 24;132;0;1
1;BARRA 1;133;2.882352941;1
2;BARRA 2;133;2.882352941;1
3;BARRA 3;133;2.882352941;1
4;BARRA 4;133;2.882352941;1
5;BARRA 5;133;2.882352941;1
6;BARRA 6;133;2.882352941;1
7;BARRA 7;133;2.882352941;1
8;BARRA 8;133;2.882352941;1
9;BARRA 9;133;2.882352941;1
10;BARRA 10;133;2.882352941;1
11;BARRA 11;133;0;1
12;BARRA 12;133;0;1
13;BARRA 13;133;2.882352941;1
14;BARRA 14;133;2.882352941;1
15;BARRA 15;133;2.882352941;1
16;BARRA 16;133;2.882352941;1
17;BARRA 17;133;0;1
18;BARRA 18;133;2.882352941;1
19;BARRA 19;133;2.882352941;1
20;BARRA 20;133;2.882352941;1
21;BARRA 21;133;0;1
22;BARRA 22;133;0;1
23;BARRA 23;133;0;1
24;BARRA 24;133;0;1
1;BARRA 1;134;2.941176471;1
2;BARRA 2;134;2.941176471;1
3;BARRA 3;134;2.941176471;1
4;BARRA 4;134;2.941176471;1
5;BARRA 5;134;2.941176471;1
6;BARRA 6;134;2.941176471;1
7;BARRA 7;134;2.941176471;1
8;BARRA 8;134;2.941176471;1
9;BARRA 9;134;2.941176471;1
10;BARRA 10;134;2.941176471;1
11;BARRA 11;134;0;1
12;BARRA 12;134;0;1
13;BARRA 13;134;2.941176471;1
14;BARRA 14;134;2.941176471;1
15;BARRA 15;134;2.941176471;1
16;BARRA 16;134;2.941176471;1
17;BARRA 17;134;0;1
18;BARRA 18;134;2.941176471;1
19;BARRA 19;134;2.941176471;1
20;BARRA 20;134;2.941176471;1
21;BARRA 21;134;0;1
22;BARRA 22;134;0;1
23;BARRA 23;134;0;1
24;BARRA 24;134;0;1
1;BARRA 1;135;3;1
2;BARRA 2;135;3;1
3;BARRA 3;135;3;1
4;BARRA 4;135;3;1
5;BARRA 5;135;3;1
6;BARRA 6;135;3;1
7;BARRA 7;135;3;1
8;BARRA 8;135;3;1
9;BARRA 9;135;3;1
10;BARRA 10;135;3;1
11;BARRA 11;135;0;1
12;BARRA 12;135;0;1
13;BARRA 13;135;3;1
14;BARRA 14;135;3;1
15;BARRA 15;135;3;1
16;BARRA 16;135;3;1
17;BARRA 17;135;0;1
18;BARRA 18;135;3;1
19;BARRA 19;135;3;1
20;BARRA 20;135;3;1
21;BARRA 21;135;0;1
22;BARRA 22;135;0;1
23;BARRA 23;135;0;1
24;BARRA 24;135;0;1
1;BARRA 1;136;3.117647059;1
2;BARRA 2;136;3.117647059;1
3;BARRA 3;136;3.117647059;1
4;BARRA 4;136;3.117647059;1
5;BARRA 5;136;3.117647059;1
6;BARRA 6;136;3.117647059;1
7;BARRA 7;136;3.117647059;1
8;BARRA 8;136;3.117647059;1
9;BARRA 9;136;3.117647059;1
10;BARRA 10;136;3.117647059;1
11;BARRA 11;136;0;1
12;BARRA 12;136;0;1
13;BARRA 13;136;3.117647059;1
14;BARRA 14;136;3.117647059;1
15;BARRA 15;136;3.117647059;1
16;BARRA 16;136;3.117647059;1
17;BARRA 17;136;0;1
18;BARRA 18;136;3.117647059;1
19;BARRA 19;136;3.117647059;1
20;BARRA 20;136;3.117647059;1
21;BARRA 21;136;0;1
22;BARRA 22;136;0;1
23;BARRA 23;136;0;1
24;BARRA 24;136;0;1
1;BARRA 1;137;3.176470588;1
2;BARRA 2;137;3.176470588;1
3;BARRA 3;137;3.176470588;1
4;BARRA 4;137;3.176470588;1
5;BARRA 5;137;3.176470588;1
6;BARRA 6;137;3.176470588;1
7;BARRA 7;137;3.176470588;1
8;BARRA 8;137;3.176470588;1
9;BARRA 9;137;3.176470588;1
10;BARRA 10;137;3.176470588;1
11;BARRA 11;137;0;1
12;BARRA 12;137;0;1
13;BARRA 13;137;3.176470588;1
14;BARRA 14;137;3.176470588;1
15;BARRA 15;137;3.176470588;1
16;BARRA 16;137;3.176470588;1
17;BARRA 17;137;0;1
18;BARRA 18;137;3.176470588;1
19;BARRA 19;137;3.176470588;1
20;BARRA 20;137;3.176470588;1
21;BARRA 21;137;0;1
22;BARRA 22;137;0;1
23;BARRA 23;137;0;1
24;BARRA 24;137;0;1
1;BARRA 1;138;3.235294118;1
2;BARRA 2;138;3.235294118;1
3;BARRA 3;138;3.235294118;1
4;BARRA 4;138;3.235294118;1
5;BARRA 5;138;3.235294118;1
6;BARRA 6;138;3.235294118;1
7;BARRA 7;138;3.235294118;1
8;BARRA 8;138;3.235294118;1
9;BARRA 9;138;3.235294118;1
10;BARRA 10;138;3.235294118;1
11;BARRA 11;138;0;1
12;BARRA 12;138;0;1
13;BARRA 13;138;3.235294118;1
14;BARRA 14;138;3.235294118;1
15;BARRA 15;138;3.235294118;1
16;BARRA 16;138;3.235294118;1
17;BARRA 17;138;0;1
18;BARRA 18;138;3.235294118;1
19;BARRA 19;138;3.235294118;1
20;BARRA 20;138;3.235294118;1
21;BARRA 21;138;0;1
22;BARRA 22;138;0;1
23;BARRA 23;138;0;1
24;BARRA 24;138;0;1
1;BARRA 1;139;3.470588235;1
2;BARRA 2;139;3.470588235;1
3;BARRA 3;139;3.470588235;1
4;BARRA 4;139;3.470588235;1
5;BARRA 5;139;3.470588235;1
6;BARRA 6;139;3.470588235;1
7;BARRA 7;139;3.470588235;1
8;BARRA 8;139;3.470588235;1
9;BARRA 9;139;3.470588235;1
10;BARRA 10;139;3.470588235;1
11;BARRA 11;139;0;1
12;BARRA 12;139;0;1
13;BARRA 13;139;3.470588235;1
14;BARRA 14;139;3.470588235;1
15;BARRA 15;139;3.470588235;1
16;BARRA 16;139;3.470588235;1
17;BARRA 17;139;0;1
18;BARRA 18;139;3.470588235;1
19;BARRA 19;139;3.470588235;1
20;BARRA 20;139;3.470588235;1
21;BARRA 21;139;0;1
22;BARRA 22;139;0;1
23;BARRA 23;139;0;1
24;BARRA 24;139;0;1
1;BARRA 1;140;3.470588235;1
2;BARRA 2;140;3.470588235;1
3;BARRA 3;140;3.470588235;1
4;BARRA 4;140;3.470588235;1
5;BARRA 5;140;3.470588235;1
6;BARRA 6;140;3.470588235;1
7;BARRA 7;140;3.470588235;1
8;BARRA 8;140;3.470588235;1
9;BARRA 9;140;3.470588235;1
10;BARRA 10;140;3.470588235;1
11;BARRA 11;140;0;1
12;BARRA 12;140;0;1
13;BARRA 13;140;3.470588235;1
14;BARRA 14;140;3.470588235;1
15;BARRA 15;140;3.470588235;1
16;BARRA 16;140;3.470588235;1
17;BARRA 17;140;0;1
18;BARRA 18;140;3.470588235;1
19;BARRA 19;140;3.470588235;1
20;BARRA 20;140;3.470588235;1
21;BARRA 21;140;0;1
22;BARRA 22;140;0;1
23;BARRA 23;140;0;1
24;BARRA 24;140;0;1
1;BARRA 1;141;3.411764706;1
2;BARRA 2;141;3.411764706;1
3;BARRA 3;141;3.411764706;1
4;BARRA 4;141;3.411764706;1
5;BARRA 5;141;3.411764706;1
6;BARRA 6;141;3.411764706;1
7;BARRA 7;141;3.411764706;1
8;BARRA 8;141;3.411764706;1
9;BARRA 9;141;3.411764706;1
10;BARRA 10;141;3.411764706;1
11;BARRA 11;141;0;1
12;BARRA 12;141;0;1
13;BARRA 13;141;3.411764706;1
14;BARRA 14;141;3.411764706;1
15;BARRA 15;141;3.411764706;1
16;BARRA 16;141;3.411764706;1
17;BARRA 17;141;0;1
18;BARRA 18;141;3.411764706;1
19;BARRA 19;141;3.411764706;1
20;BARRA 20;141;3.411764706;1
21;BARRA 21;141;0;1
22;BARRA 22;141;0;1
23;BARRA 23;141;0;1
24;BARRA 24;141;0;1
1;BARRA 1;142;3.294117647;1
2;BARRA 2;142;3.294117647;1
3;BARRA 3;142;3.294117647;1
4;BARRA 4;142;3.294117647;1
5;BARRA 5;142;3.294117647;1
6;BARRA 6;142;3.294117647;1
7;BARRA 7;142;3.294117647;1
8;BARRA 8;142;3.294117647;1
9;BARRA 9;142;3.294117647;1
10;BARRA 10;142;3.294117647;1
11;BARRA 11;142;0;1
12;BARRA 12;142;0;1
13;BARRA 13;142;3.294117647;1
14;BARRA 14;142;3.294117647;1
15;BARRA 15;142;3.294117647;1
16;BARRA 16;142;3.294117647;1
17;BARRA 17;142;0;1
18;BARRA 18;142;3.294117647;1
19;BARRA 19;142;3.294117647;1
20;BARRA 20;142;3.294117647;1
21;BARRA 21;142;0;1
22;BARRA 22;142;0;1
23;BARRA 23;142;0;1
24;BARRA 24;142;0;1
1;BARRA 1;143;3.117647059;1
2;BARRA 2;143;3.117647059;1
3;BARRA 3;143;3.117647059;1
4;BARRA 4;143;3.117647059;1
5;BARRA 5;143;3.117647059;1
6;BARRA 6;143;3.117647059;1
7;BARRA 7;143;3.117647059;1
8;BARRA 8;143;3.117647059;1
9;BARRA 9;143;3.117647059;1
10;BARRA 10;143;3.117647059;1
11;BARRA 11;143;0;1
12;BARRA 12;143;0;1
13;BARRA 13;143;3.117647059;1
14;BARRA 14;143;3.117647059;1
15;BARRA 15;143;3.117647059;1
16;BARRA 16;143;3.117647059;1
17;BARRA 17;143;0;1
18;BARRA 18;143;3.117647059;1
19;BARRA 19;143;3.117647059;1
20;BARRA 20;143;3.117647059;1
21;BARRA 21;143;0;1
22;BARRA 22;143;0;1
23;BARRA 23;143;0;1
24;BARRA 24;143;0;1
1;BARRA 1;144;2.882352941;1
2;BARRA 2;144;2.882352941;1
3;BARRA 3;144;2.882352941;1
4;BARRA 4;144;2.882352941;1
5;BARRA 5;144;2.882352941;1
6;BARRA 6;144;2.882352941;1
7;BARRA 7;144;2.882352941;1
8;BARRA 8;144;2.882352941;1
9;BARRA 9;144;2.882352941;1
10;BARRA 10;144;2.882352941;1
11;BARRA 11;144;0;1
12;BARRA 12;144;0;1
13;BARRA 13;144;2.882352941;1
14;BARRA 14;144;2.882352941;1
15;BARRA 15;144;2.882352941;1
16;BARRA 16;144;2.882352941;1
17;BARRA 17;144;0;1
18;BARRA 18;144;2.882352941;1
19;BARRA 19;144;2.882352941;1
20;BARRA 20;144;2.882352941;1
21;BARRA 21;144;0;1
22;BARRA 22;144;0;1
23;BARRA 23;144;0;1
24;BARRA 24;144;0;1
1;BARRA 1;145;2.764705882;1
2;BARRA 2;145;2.764705882;1
3;BARRA 3;145;2.764705882;1
4;BARRA 4;145;2.764705882;1
5;BARRA 5;145;2.764705882;1
6;BARRA 6;145;2.764705882;1
7;BARRA 7;145;2.764705882;1
8;BARRA 8;145;2.764705882;1
9;BARRA 9;145;2.764705882;1
10;BARRA 10;145;2.764705882;1
11;BARRA 11;145;0;1
12;BARRA 12;145;0;1
13;BARRA 13;145;2.764705882;1
14;BARRA 14;145;2.764705882;1
15;BARRA 15;145;2.764705882;1
16;BARRA 16;145;2.764705882;1
17;BARRA 17;145;0;1
18;BARRA 18;145;2.764705882;1
19;BARRA 19;145;2.764705882;1
20;BARRA 20;145;2.764705882;1
21;BARRA 21;145;0;1
22;BARRA 22;145;0;1
23;BARRA 23;145;0;1
24;BARRA 24;145;0;1
1;BARRA 1;146;2.588235294;1
2;BARRA 2;146;2.588235294;1
3;BARRA 3;146;2.588235294;1
4;BARRA 4;146;2.588235294;1
5;BARRA 5;146;2.588235294;1
6;BARRA 6;146;2.588235294;1
7;BARRA 7;146;2.588235294;1
8;BARRA 8;146;2.588235294;1
9;BARRA 9;146;2.588235294;1
10;BARRA 10;146;2.588235294;1
11;BARRA 11;146;0;1
12;BARRA 12;146;0;1
13;BARRA 13;146;2.588235294;1
14;BARRA 14;146;2.588235294;1
15;BARRA 15;146;2.588235294;1
16;BARRA 16;146;2.588235294;1
17;BARRA 17;146;0;1
18;BARRA 18;146;2.588235294;1
19;BARRA 19;146;2.588235294;1
20;BARRA 20;146;2.588235294;1
21;BARRA 21;146;0;1
22;BARRA 22;146;0;1
23;BARRA 23;146;0;1
24;BARRA 24;146;0;1
1;BARRA 1;147;2.529411765;1
2;BARRA 2;147;2.529411765;1
3;BARRA 3;147;2.529411765;1
4;BARRA 4;147;2.529411765;1
5;BARRA 5;147;2.529411765;1
6;BARRA 6;147;2.529411765;1
7;BARRA 7;147;2.529411765;1
8;BARRA 8;147;2.529411765;1
9;BARRA 9;147;2.529411765;1
10;BARRA 10;147;2.529411765;1
11;BARRA 11;147;0;1
12;BARRA 12;147;0;1
13;BARRA 13;147;2.529411765;1
14;BARRA 14;147;2.529411765;1
15;BARRA 15;147;2.529411765;1
16;BARRA 16;147;2.529411765;1
17;BARRA 17;147;0;1
18;BARRA 18;147;2.529411765;1
19;BARRA 19;147;2.529411765;1
20;BARRA 20;147;2.529411765;1
21;BARRA 21;147;0;1
22;BARRA 22;147;0;1
23;BARRA 23;147;0;1
24;BARRA 24;147;0;1
1;BARRA 1;148;2.470588235;1
2;BARRA 2;148;2.470588235;1
3;BARRA 3;148;2.470588235;1
4;BARRA 4;148;2.470588235;1
5;BARRA 5;148;2.470588235;1
6;BARRA 6;148;2.470588235;1
7;BARRA 7;148;2.470588235;1
8;BARRA 8;148;2.470588235;1
9;BARRA 9;148;2.470588235;1
10;BARRA 10;148;2.470588235;1
11;BARRA 11;148;0;1
12;BARRA 12;148;0;1
13;BARRA 13;148;2.470588235;1
14;BARRA 14;148;2.470588235;1
15;BARRA 15;148;2.470588235;1
16;BARRA 16;148;2.470588235;1
17;BARRA 17;148;0;1
18;BARRA 18;148;2.470588235;1
19;BARRA 19;148;2.470588235;1
20;BARRA 20;148;2.470588235;1
21;BARRA 21;148;0;1
22;BARRA 22;148;0;1
23;BARRA 23;148;0;1
24;BARRA 24;148;0;1
1;BARRA 1;149;2.529411765;1
2;BARRA 2;149;2.529411765;1
3;BARRA 3;149;2.529411765;1
4;BARRA 4;149;2.529411765;1
5;BARRA 5;149;2.529411765;1
6;BARRA 6;149;2.529411765;1
7;BARRA 7;149;2.529411765;1
8;BARRA 8;149;2.529411765;1
9;BARRA 9;149;2.529411765;1
10;BARRA 10;149;2.529411765;1
11;BARRA 11;149;0;1
12;BARRA 12;149;0;1
13;BARRA 13;149;2.529411765;1
14;BARRA 14;149;2.529411765;1
15;BARRA 15;149;2.529411765;1
16;BARRA 16;149;2.529411765;1
17;BARRA 17;149;0;1
18;BARRA 18;149;2.529411765;1
19;BARRA 19;149;2.529411765;1
20;BARRA 20;149;2.529411765;1
21;BARRA 21;149;0;1
22;BARRA 22;149;0;1
23;BARRA 23;149;0;1
24;BARRA 24;149;0;1
1;BARRA 1;150;2.647058824;1
2;BARRA 2;150;2.647058824;1
3;BARRA 3;150;2.647058824;1
4;BARRA 4;150;2.647058824;1
5;BARRA 5;150;2.647058824;1
6;BARRA 6;150;2.647058824;1
7;BARRA 7;150;2.647058824;1
8;BARRA 8;150;2.647058824;1
9;BARRA 9;150;2.647058824;1
10;BARRA 10;150;2.647058824;1
11;BARRA 11;150;0;1
12;BARRA 12;150;0;1
13;BARRA 13;150;2.647058824;1
14;BARRA 14;150;2.647058824;1
15;BARRA 15;150;2.647058824;1
16;BARRA 16;150;2.647058824;1
17;BARRA 17;150;0;1
18;BARRA 18;150;2.647058824;1
19;BARRA 19;150;2.647058824;1
20;BARRA 20;150;2.647058824;1
21;BARRA 21;150;0;1
22;BARRA 22;150;0;1
23;BARRA 23;150;0;1
24;BARRA 24;150;0;1
1;BARRA 1;151;2.764705882;1
2;BARRA 2;151;2.764705882;1
3;BARRA 3;151;2.764705882;1
4;BARRA 4;151;2.764705882;1
5;BARRA 5;151;2.764705882;1
6;BARRA 6;151;2.764705882;1
7;BARRA 7;151;2.764705882;1
8;BARRA 8;151;2.764705882;1
9;BARRA 9;151;2.764705882;1
10;BARRA 10;151;2.764705882;1
11;BARRA 11;151;0;1
12;BARRA 12;151;0;1
13;BARRA 13;151;2.764705882;1
14;BARRA 14;151;2.764705882;1
15;BARRA 15;151;2.764705882;1
16;BARRA 16;151;2.764705882;1
17;BARRA 17;151;0;1
18;BARRA 18;151;2.764705882;1
19;BARRA 19;151;2.764705882;1
20;BARRA 20;151;2.764705882;1
21;BARRA 21;151;0;1
22;BARRA 22;151;0;1
23;BARRA 23;151;0;1
24;BARRA 24;151;0;1
1;BARRA 1;152;2.882352941;1
2;BARRA 2;152;2.882352941;1
3;BARRA 3;152;2.882352941;1
4;BARRA 4;152;2.882352941;1
5;BARRA 5;152;2.882352941;1
6;BARRA 6;152;2.882352941;1
7;BARRA 7;152;2.882352941;1
8;BARRA 8;152;2.882352941;1
9;BARRA 9;152;2.882352941;1
10;BARRA 10;152;2.882352941;1
11;BARRA 11;152;0;1
12;BARRA 12;152;0;1
13;BARRA 13;152;2.882352941;1
14;BARRA 14;152;2.882352941;1
15;BARRA 15;152;2.882352941;1
16;BARRA 16;152;2.882352941;1
17;BARRA 17;152;0;1
18;BARRA 18;152;2.882352941;1
19;BARRA 19;152;2.882352941;1
20;BARRA 20;152;2.882352941;1
21;BARRA 21;152;0;1
22;BARRA 22;152;0;1
23;BARRA 23;152;0;1
24;BARRA 24;152;0;1
1;BARRA 1;153;2.941176471;1
2;BARRA 2;153;2.941176471;1
3;BARRA 3;153;2.941176471;1
4;BARRA 4;153;2.941176471;1
5;BARRA 5;153;2.941176471;1
6;BARRA 6;153;2.941176471;1
7;BARRA 7;153;2.941176471;1
8;BARRA 8;153;2.941176471;1
9;BARRA 9;153;2.941176471;1
10;BARRA 10;153;2.941176471;1
11;BARRA 11;153;0;1
12;BARRA 12;153;0;1
13;BARRA 13;153;2.941176471;1
14;BARRA 14;153;2.941176471;1
15;BARRA 15;153;2.941176471;1
16;BARRA 16;153;2.941176471;1
17;BARRA 17;153;0;1
18;BARRA 18;153;2.941176471;1
19;BARRA 19;153;2.941176471;1
20;BARRA 20;153;2.941176471;1
21;BARRA 21;153;0;1
22;BARRA 22;153;0;1
23;BARRA 23;153;0;1
24;BARRA 24;153;0;1
1;BARRA 1;154;2.941176471;1
2;BARRA 2;154;2.941176471;1
3;BARRA 3;154;2.941176471;1
4;BARRA 4;154;2.941176471;1
5;BARRA 5;154;2.941176471;1
6;BARRA 6;154;2.941176471;1
7;BARRA 7;154;2.941176471;1
8;BARRA 8;154;2.941176471;1
9;BARRA 9;154;2.941176471;1
10;BARRA 10;154;2.941176471;1
11;BARRA 11;154;0;1
12;BARRA 12;154;0;1
13;BARRA 13;154;2.941176471;1
14;BARRA 14;154;2.941176471;1
15;BARRA 15;154;2.941176471;1
16;BARRA 16;154;2.941176471;1
17;BARRA 17;154;0;1
18;BARRA 18;154;2.941176471;1
19;BARRA 19;154;2.941176471;1
20;BARRA 20;154;2.941176471;1
21;BARRA 21;154;0;1
22;BARRA 22;154;0;1
23;BARRA 23;154;0;1
24;BARRA 24;154;0;1
1;BARRA 1;155;2.941176471;1
2;BARRA 2;155;2.941176471;1
3;BARRA 3;155;2.941176471;1
4;BARRA 4;155;2.941176471;1
5;BARRA 5;155;2.941176471;1
6;BARRA 6;155;2.941176471;1
7;BARRA 7;155;2.941176471;1
8;BARRA 8;155;2.941176471;1
9;BARRA 9;155;2.941176471;1
10;BARRA 10;155;2.941176471;1
11;BARRA 11;155;0;1
12;BARRA 12;155;0;1
13;BARRA 13;155;2.941176471;1
14;BARRA 14;155;2.941176471;1
15;BARRA 15;155;2.941176471;1
16;BARRA 16;155;2.941176471;1
17;BARRA 17;155;0;1
18;BARRA 18;155;2.941176471;1
19;BARRA 19;155;2.941176471;1
20;BARRA 20;155;2.941176471;1
21;BARRA 21;155;0;1
22;BARRA 22;155;0;1
23;BARRA 23;155;0;1
24;BARRA 24;155;0;1
1;BARRA 1;156;2.941176471;1
2;BARRA 2;156;2.941176471;1
3;BARRA 3;156;2.941176471;1
4;BARRA 4;156;2.941176471;1
5;BARRA 5;156;2.941176471;1
6;BARRA 6;156;2.941176471;1
7;BARRA 7;156;2.941176471;1
8;BARRA 8;156;2.941176471;1
9;BARRA 9;156;2.941176471;1
10;BARRA 10;156;2.941176471;1
11;BARRA 11;156;0;1
12;BARRA 12;156;0;1
13;BARRA 13;156;2.941176471;1
14;BARRA 14;156;2.941176471;1
15;BARRA 15;156;2.941176471;1
16;BARRA 16;156;2.941176471;1
17;BARRA 17;156;0;1
18;BARRA 18;156;2.941176471;1
19;BARRA 19;156;2.941176471;1
20;BARRA 20;156;2.941176471;1
21;BARRA 21;156;0;1
22;BARRA 22;156;0;1
23;BARRA 23;156;0;1
24;BARRA 24;156;0;1
1;BARRA 1;157;2.882352941;1
2;BARRA 2;157;2.882352941;1
3;BARRA 3;157;2.882352941;1
4;BARRA 4;157;2.882352941;1
5;BARRA 5;157;2.882352941;1
6;BARRA 6;157;2.882352941;1
7;BARRA 7;157;2.882352941;1
8;BARRA 8;157;2.882352941;1
9;BARRA 9;157;2.882352941;1
10;BARRA 10;157;2.882352941;1
11;BARRA 11;157;0;1
12;BARRA 12;157;0;1
13;BARRA 13;157;2.882352941;1
14;BARRA 14;157;2.882352941;1
15;BARRA 15;157;2.882352941;1
16;BARRA 16;157;2.882352941;1
17;BARRA 17;157;0;1
18;BARRA 18;157;2.882352941;1
19;BARRA 19;157;2.882352941;1
20;BARRA 20;157;2.882352941;1
21;BARRA 21;157;0;1
22;BARRA 22;157;0;1
23;BARRA 23;157;0;1
24;BARRA 24;157;0;1
1;BARRA 1;158;2.941176471;1
2;BARRA 2;158;2.941176471;1
3;BARRA 3;158;2.941176471;1
4;BARRA 4;158;2.941176471;1
5;BARRA 5;158;2.941176471;1
6;BARRA 6;158;2.941176471;1
7;BARRA 7;158;2.941176471;1
8;BARRA 8;158;2.941176471;1
9;BARRA 9;158;2.941176471;1
10;BARRA 10;158;2.941176471;1
11;BARRA 11;158;0;1
12;BARRA 12;158;0;1
13;BARRA 13;158;2.941176471;1
14;BARRA 14;158;2.941176471;1
15;BARRA 15;158;2.941176471;1
16;BARRA 16;158;2.941176471;1
17;BARRA 17;158;0;1
18;BARRA 18;158;2.941176471;1
19;BARRA 19;158;2.941176471;1
20;BARRA 20;158;2.941176471;1
21;BARRA 21;158;0;1
22;BARRA 22;158;0;1
23;BARRA 23;158;0;1
24;BARRA 24;158;0;1
1;BARRA 1;159;3;1
2;BARRA 2;159;3;1
3;BARRA 3;159;3;1
4;BARRA 4;159;3;1
5;BARRA 5;159;3;1
6;BARRA 6;159;3;1
7;BARRA 7;159;3;1
8;BARRA 8;159;3;1
9;BARRA 9;159;3;1
10;BARRA 10;159;3;1
11;BARRA 11;159;0;1
12;BARRA 12;159;0;1
13;BARRA 13;159;3;1
14;BARRA 14;159;3;1
15;BARRA 15;159;3;1
16;BARRA 16;159;3;1
17;BARRA 17;159;0;1
18;BARRA 18;159;3;1
19;BARRA 19;159;3;1
20;BARRA 20;159;3;1
21;BARRA 21;159;0;1
22;BARRA 22;159;0;1
23;BARRA 23;159;0;1
24;BARRA 24;159;0;1
1;BARRA 1;160;3.117647059;1
2;BARRA 2;160;3.117647059;1
3;BARRA 3;160;3.117647059;1
4;BARRA 4;160;3.117647059;1
5;BARRA 5;160;3.117647059;1
6;BARRA 6;160;3.117647059;1
7;BARRA 7;160;3.117647059;1
8;BARRA 8;160;3.117647059;1
9;BARRA 9;160;3.117647059;1
10;BARRA 10;160;3.117647059;1
11;BARRA 11;160;0;1
12;BARRA 12;160;0;1
13;BARRA 13;160;3.117647059;1
14;BARRA 14;160;3.117647059;1
15;BARRA 15;160;3.117647059;1
16;BARRA 16;160;3.117647059;1
17;BARRA 17;160;0;1
18;BARRA 18;160;3.117647059;1
19;BARRA 19;160;3.117647059;1
20;BARRA 20;160;3.117647059;1
21;BARRA 21;160;0;1
22;BARRA 22;160;0;1
23;BARRA 23;160;0;1
24;BARRA 24;160;0;1
1;BARRA 1;161;3.176470588;1
2;BARRA 2;161;3.176470588;1
3;BARRA 3;161;3.176470588;1
4;BARRA 4;161;3.176470588;1
5;BARRA 5;161;3.176470588;1
6;BARRA 6;161;3.176470588;1
7;BARRA 7;161;3.176470588;1
8;BARRA 8;161;3.176470588;1
9;BARRA 9;161;3.176470588;1
10;BARRA 10;161;3.176470588;1
11;BARRA 11;161;0;1
12;BARRA 12;161;0;1
13;BARRA 13;161;3.176470588;1
14;BARRA 14;161;3.176470588;1
15;BARRA 15;161;3.176470588;1
16;BARRA 16;161;3.176470588;1
17;BARRA 17;161;0;1
18;BARRA 18;161;3.176470588;1
19;BARRA 19;161;3.176470588;1
20;BARRA 20;161;3.176470588;1
21;BARRA 21;161;0;1
22;BARRA 22;161;0;1
23;BARRA 23;161;0;1
24;BARRA 24;161;0;1
1;BARRA 1;162;3.235294118;1
2;BARRA 2;162;3.235294118;1
3;BARRA 3;162;3.235294118;1
4;BARRA 4;162;3.235294118;1
5;BARRA 5;162;3.235294118;1
6;BARRA 6;162;3.235294118;1
7;BARRA 7;162;3.235294118;1
8;BARRA 8;162;3.235294118;1
9;BARRA 9;162;3.235294118;1
10;BARRA 10;162;3.235294118;1
11;BARRA 11;162;0;1
12;BARRA 12;162;0;1
13;BARRA 13;162;3.235294118;1
14;BARRA 14;162;3.235294118;1
15;BARRA 15;162;3.235294118;1
16;BARRA 16;162;3.235294118;1
17;BARRA 17;162;0;1
18;BARRA 18;162;3.235294118;1
19;BARRA 19;162;3.235294118;1
20;BARRA 20;162;3.235294118;1
21;BARRA 21;162;0;1
22;BARRA 22;162;0;1
23;BARRA 23;162;0;1
24;BARRA 24;162;0;1
1;BARRA 1;163;3.470588235;1
2;BARRA 2;163;3.470588235;1
3;BARRA 3;163;3.470588235;1
4;BARRA 4;163;3.470588235;1
5;BARRA 5;163;3.470588235;1
6;BARRA 6;163;3.470588235;1
7;BARRA 7;163;3.470588235;1
8;BARRA 8;163;3.470588235;1
9;BARRA 9;163;3.470588235;1
10;BARRA 10;163;3.470588235;1
11;BARRA 11;163;0;1
12;BARRA 12;163;0;1
13;BARRA 13;163;3.470588235;1
14;BARRA 14;163;3.470588235;1
15;BARRA 15;163;3.470588235;1
16;BARRA 16;163;3.470588235;1
17;BARRA 17;163;0;1
18;BARRA 18;163;3.470588235;1
19;BARRA 19;163;3.470588235;1
20;BARRA 20;163;3.470588235;1
21;BARRA 21;163;0;1
22;BARRA 22;163;0;1
23;BARRA 23;163;0;1
24;BARRA 24;163;0;1
1;BARRA 1;164;3.470588235;1
2;BARRA 2;164;3.470588235;1
3;BARRA 3;164;3.470588235;1
4;BARRA 4;164;3.470588235;1
5;BARRA 5;164;3.470588235;1
6;BARRA 6;164;3.470588235;1
7;BARRA 7;164;3.470588235;1
8;BARRA 8;164;3.470588235;1
9;BARRA 9;164;3.470588235;1
10;BARRA 10;164;3.470588235;1
11;BARRA 11;164;0;1
12;BARRA 12;164;0;1
13;BARRA 13;164;3.470588235;1
14;BARRA 14;164;3.470588235;1
15;BARRA 15;164;3.470588235;1
16;BARRA 16;164;3.470588235;1
17;BARRA 17;164;0;1
18;BARRA 18;164;3.470588235;1
19;BARRA 19;164;3.470588235;1
20;BARRA 20;164;3.470588235;1
21;BARRA 21;164;0;1
22;BARRA 22;164;0;1
23;BARRA 23;164;0;1
24;BARRA 24;164;0;1
1;BARRA 1;165;3.411764706;1
2;BARRA 2;165;3.411764706;1
3;BARRA 3;165;3.411764706;1
4;BARRA 4;165;3.411764706;1
5;BARRA 5;165;3.411764706;1
6;BARRA 6;165;3.411764706;1
